subject_key,original_subject_id,capture_key,original_photo_id,view,old_path,new_path
sub_0181,59bc2758681516389ccf4071,cap_005,4046aabff2d8662ba71b4542336c8ef2,front,data/data /raw/mask/4046aabff2d8662ba71b4542336c8ef2.png,data/bodym/raw_masks/sub_0181/cap_005_front.png
sub_0181,59bc2758681516389ccf4071,cap_005,4046aabff2d8662ba71b4542336c8ef2,side,data/data /raw/mask_left/4046aabff2d8662ba71b4542336c8ef2.png,data/bodym/raw_masks/sub_0181/cap_005_side.png
sub_0181,59bc2758681516389ccf4071,cap_006,0dae6c437ef95bda0fab02c286e4f027,front,data/data /raw/mask/0dae6c437ef95bda0fab02c286e4f027.png,data/bodym/raw_masks/sub_0181/cap_006_front.png
sub_0181,59bc2758681516389ccf4071,cap_006,0dae6c437ef95bda0fab02c286e4f027,side,data/data /raw/mask_left/0dae6c437ef95bda0fab02c286e4f027.png,data/bodym/raw_masks/sub_0181/cap_006_side.png
sub_0181,59bc2758681516389ccf4071,cap_007,238608977df90b486d8b931675999abf,front,data/data /raw/mask/238608977df90b486d8b931675999abf.png,data/bodym/raw_masks/sub_0181/cap_007_front.png
sub_0181,59bc2758681516389ccf4071,cap_007,238608977df90b486d8b931675999abf,side,data/data /raw/mask_left/238608977df90b486d8b931675999abf.png,data/bodym/raw_masks/sub_0181/cap_007_side.png
sub_0181,59bc2758681516389ccf4071,cap_008,080acc8fe1b480a6e78cc7e12b2b0674,front,data/data /raw/mask/080acc8fe1b480a6e78cc7e12b2b0674.png,data/bodym/raw_masks/sub_0181/cap_008_front.png
sub_0181,59bc2758681516389ccf4071,cap_008,080acc8fe1b480a6e78cc7e12b2b0674,side,data/data /raw/mask_left/080acc8fe1b480a6e78cc7e12b2b0674.png,data/bodym/raw_masks/sub_0181/cap_008_side.png
sub_0181,59bc2758681516389ccf4071,cap_009,0c40850ea8514316a1f85000c46b0dd8,front,data/data /raw/mask/0c40850ea8514316a1f85000c46b0dd8.png,data/bodym/raw_masks/sub_0181/cap_009_front.png
sub_0181,59bc2758681516389ccf4071,cap_009,0c40850ea8514316a1f85000c46b0dd8,side,data/data /raw/mask_left/0c40850ea8514316a1f85000c46b0dd8.png,data/bodym/raw_masks/sub_0181/cap_009_side.png
sub_0182,59bc2758681516389ccf4077,cap_001,ece66423688c43f0c47a1bad6a5c7601,front,data/data /raw/mask/ece66423688c43f0c47a1bad6a5c7601.png,data/bodym/raw_masks/sub_0182/cap_001_front.png
sub_0182,59bc2758681516389ccf4077,cap_001,ece66423688c43f0c47a1bad6a5c7601,side,data/data /raw/mask_left/ece66423688c43f0c47a1bad6a5c7601.png,data/bodym/raw_masks/sub_0182/cap_001_side.png
sub_0182,59bc2758681516389ccf4077,cap_002,5dbeae8eaa7f2a9da6768a5ebc55174d,front,data/data /raw/mask/5dbeae8eaa7f2a9da6768a5ebc55174d.png,data/bodym/raw_masks/sub_0182/cap_002_front.png
sub_0182,59bc2758681516389ccf4077,cap_002,5dbeae8eaa7f2a9da6768a5ebc55174d,side,data/data /raw/mask_left/5dbeae8eaa7f2a9da6768a5ebc55174d.png,data/bodym/raw_masks/sub_0182/cap_002_side.png
sub_0182,59bc2758681516389ccf4077,cap_003,e076001ef056a627b5d0c2f0ce3f1ab7,front,data/data /raw/mask/e076001ef056a627b5d0c2f0ce3f1ab7.png,data/bodym/raw_masks/sub_0182/cap_003_front.png
sub_0182,59bc2758681516389ccf4077,cap_003,e076001ef056a627b5d0c2f0ce3f1ab7,side,data/data /raw/mask_left/e076001ef056a627b5d0c2f0ce3f1ab7.png,data/bodym/raw_masks/sub_0182/cap_003_side.png
sub_0182,59bc2758681516389ccf4077,cap_004,b5464730e87e8aa188e5f1bc7e6be212,front,data/data /raw/mask/b5464730e87e8aa188e5f1bc7e6be212.png,data/bodym/raw_masks/sub_0182/cap_004_front.png
sub_0182,59bc2758681516389ccf4077,cap_004,b5464730e87e8aa188e5f1bc7e6be212,side,data/data /raw/mask_left/b5464730e87e8aa188e5f1bc7e6be212.png,data/bodym/raw_masks/sub_0182/cap_004_side.png
sub_0182,59bc2758681516389ccf4077,cap_005,dd1d5e149104cfe30eb78d23d5a7c71c,front,data/data /raw/mask/dd1d5e149104cfe30eb78d23d5a7c71c.png,data/bodym/raw_masks/sub_0182/cap_005_front.png
sub_0182,59bc2758681516389ccf4077,cap_005,dd1d5e149104cfe30eb78d23d5a7c71c,side,data/data /raw/mask_left/dd1d5e149104cfe30eb78d23d5a7c71c.png,data/bodym/raw_masks/sub_0182/cap_005_side.png
sub_0182,59bc2758681516389ccf4077,cap_006,14340cd056667b72db7f88a4f436209f,front,data/data /raw/mask/14340cd056667b72db7f88a4f436209f.png,data/bodym/raw_masks/sub_0182/cap_006_front.png
sub_0182,59bc2758681516389ccf4077,cap_006,14340cd056667b72db7f88a4f436209f,side,data/data /raw/mask_left/14340cd056667b72db7f88a4f436209f.png,data/bodym/raw_masks/sub_0182/cap_006_side.png
sub_0182,59bc2758681516389ccf4077,cap_007,e808d20192e9a907a451f64d05aec24c,front,data/data /raw/mask/e808d20192e9a907a451f64d05aec24c.png,data/bodym/raw_masks/sub_0182/cap_007_front.png
sub_0182,59bc2758681516389ccf4077,cap_007,e808d20192e9a907a451f64d05aec24c,side,data/data /raw/mask_left/e808d20192e9a907a451f64d05aec24c.png,data/bodym/raw_masks/sub_0182/cap_007_side.png
sub_0182,59bc2758681516389ccf4077,cap_008,a78d444053303bea0a540693a998a413,front,data/data /raw/mask/a78d444053303bea0a540693a998a413.png,data/bodym/raw_masks/sub_0182/cap_008_front.png
sub_0182,59bc2758681516389ccf4077,cap_008,a78d444053303bea0a540693a998a413,side,data/data /raw/mask_left/a78d444053303bea0a540693a998a413.png,data/bodym/raw_masks/sub_0182/cap_008_side.png
sub_0182,59bc2758681516389ccf4077,cap_009,96113e5770749324c372336d4a8d4568,front,data/data /raw/mask/96113e5770749324c372336d4a8d4568.png,data/bodym/raw_masks/sub_0182/cap_009_front.png
sub_0182,59bc2758681516389ccf4077,cap_009,96113e5770749324c372336d4a8d4568,side,data/data /raw/mask_left/96113e5770749324c372336d4a8d4568.png,data/bodym/raw_masks/sub_0182/cap_009_side.png
sub_0182,59bc2758681516389ccf4077,cap_010,04c1e42250a9459278422e0ed48c2776,front,data/data /raw/mask/04c1e42250a9459278422e0ed48c2776.png,data/bodym/raw_masks/sub_0182/cap_010_front.png
sub_0182,59bc2758681516389ccf4077,cap_010,04c1e42250a9459278422e0ed48c2776,side,data/data /raw/mask_left/04c1e42250a9459278422e0ed48c2776.png,data/bodym/raw_masks/sub_0182/cap_010_side.png
sub_0182,59bc2758681516389ccf4077,cap_011,2b3d50485b617c3a5adee746c7278f77,front,data/data /raw/mask/2b3d50485b617c3a5adee746c7278f77.png,data/bodym/raw_masks/sub_0182/cap_011_front.png
sub_0182,59bc2758681516389ccf4077,cap_011,2b3d50485b617c3a5adee746c7278f77,side,data/data /raw/mask_left/2b3d50485b617c3a5adee746c7278f77.png,data/bodym/raw_masks/sub_0182/cap_011_side.png
sub_0182,59bc2758681516389ccf4077,cap_012,282f0cf5fbcb20c056844dcb98f07a26,front,data/data /raw/mask/282f0cf5fbcb20c056844dcb98f07a26.png,data/bodym/raw_masks/sub_0182/cap_012_front.png
sub_0182,59bc2758681516389ccf4077,cap_012,282f0cf5fbcb20c056844dcb98f07a26,side,data/data /raw/mask_left/282f0cf5fbcb20c056844dcb98f07a26.png,data/bodym/raw_masks/sub_0182/cap_012_side.png
sub_0183,59bc275a681516389ccf40bd,cap_001,805c35245b1cda0cad4049785f87d321,front,data/data /raw/mask/805c35245b1cda0cad4049785f87d321.png,data/bodym/raw_masks/sub_0183/cap_001_front.png
sub_0183,59bc275a681516389ccf40bd,cap_001,805c35245b1cda0cad4049785f87d321,side,data/data /raw/mask_left/805c35245b1cda0cad4049785f87d321.png,data/bodym/raw_masks/sub_0183/cap_001_side.png
sub_0183,59bc275a681516389ccf40bd,cap_002,1da6c916281fefde91fa481eedd11d40,front,data/data /raw/mask/1da6c916281fefde91fa481eedd11d40.png,data/bodym/raw_masks/sub_0183/cap_002_front.png
sub_0183,59bc275a681516389ccf40bd,cap_002,1da6c916281fefde91fa481eedd11d40,side,data/data /raw/mask_left/1da6c916281fefde91fa481eedd11d40.png,data/bodym/raw_masks/sub_0183/cap_002_side.png
sub_0183,59bc275a681516389ccf40bd,cap_003,f9023debbd45c87568d9d81b87f3611f,front,data/data /raw/mask/f9023debbd45c87568d9d81b87f3611f.png,data/bodym/raw_masks/sub_0183/cap_003_front.png
sub_0183,59bc275a681516389ccf40bd,cap_003,f9023debbd45c87568d9d81b87f3611f,side,data/data /raw/mask_left/f9023debbd45c87568d9d81b87f3611f.png,data/bodym/raw_masks/sub_0183/cap_003_side.png
sub_0183,59bc275a681516389ccf40bd,cap_004,0ec5f33332a8194e9d1ab087bb0b2d44,front,data/data /raw/mask/0ec5f33332a8194e9d1ab087bb0b2d44.png,data/bodym/raw_masks/sub_0183/cap_004_front.png
sub_0183,59bc275a681516389ccf40bd,cap_004,0ec5f33332a8194e9d1ab087bb0b2d44,side,data/data /raw/mask_left/0ec5f33332a8194e9d1ab087bb0b2d44.png,data/bodym/raw_masks/sub_0183/cap_004_side.png
sub_0183,59bc275a681516389ccf40bd,cap_005,23ab35dcc3e0f63e829f7e7827cdf52a,front,data/data /raw/mask/23ab35dcc3e0f63e829f7e7827cdf52a.png,data/bodym/raw_masks/sub_0183/cap_005_front.png
sub_0183,59bc275a681516389ccf40bd,cap_005,23ab35dcc3e0f63e829f7e7827cdf52a,side,data/data /raw/mask_left/23ab35dcc3e0f63e829f7e7827cdf52a.png,data/bodym/raw_masks/sub_0183/cap_005_side.png
sub_0183,59bc275a681516389ccf40bd,cap_006,3bdbc3016f1f9a05a5152f20537ed392,front,data/data /raw/mask/3bdbc3016f1f9a05a5152f20537ed392.png,data/bodym/raw_masks/sub_0183/cap_006_front.png
sub_0183,59bc275a681516389ccf40bd,cap_006,3bdbc3016f1f9a05a5152f20537ed392,side,data/data /raw/mask_left/3bdbc3016f1f9a05a5152f20537ed392.png,data/bodym/raw_masks/sub_0183/cap_006_side.png
sub_0184,59bc275a681516389ccf40d8,cap_001,96724bcced77df6a4404952e664f0de6,front,data/data /raw/mask/96724bcced77df6a4404952e664f0de6.png,data/bodym/raw_masks/sub_0184/cap_001_front.png
sub_0184,59bc275a681516389ccf40d8,cap_001,96724bcced77df6a4404952e664f0de6,side,data/data /raw/mask_left/96724bcced77df6a4404952e664f0de6.png,data/bodym/raw_masks/sub_0184/cap_001_side.png
sub_0184,59bc275a681516389ccf40d8,cap_002,06e45b55f5adde24e3a9f636a4419acc,front,data/data /raw/mask/06e45b55f5adde24e3a9f636a4419acc.png,data/bodym/raw_masks/sub_0184/cap_002_front.png
sub_0184,59bc275a681516389ccf40d8,cap_002,06e45b55f5adde24e3a9f636a4419acc,side,data/data /raw/mask_left/06e45b55f5adde24e3a9f636a4419acc.png,data/bodym/raw_masks/sub_0184/cap_002_side.png
sub_0184,59bc275a681516389ccf40d8,cap_003,f35893434dd8461c513ea691e190afcd,front,data/data /raw/mask/f35893434dd8461c513ea691e190afcd.png,data/bodym/raw_masks/sub_0184/cap_003_front.png
sub_0184,59bc275a681516389ccf40d8,cap_003,f35893434dd8461c513ea691e190afcd,side,data/data /raw/mask_left/f35893434dd8461c513ea691e190afcd.png,data/bodym/raw_masks/sub_0184/cap_003_side.png
sub_0184,59bc275a681516389ccf40d8,cap_004,8ddf4e60205459da882fa1641bf363f5,front,data/data /raw/mask/8ddf4e60205459da882fa1641bf363f5.png,data/bodym/raw_masks/sub_0184/cap_004_front.png
sub_0184,59bc275a681516389ccf40d8,cap_004,8ddf4e60205459da882fa1641bf363f5,side,data/data /raw/mask_left/8ddf4e60205459da882fa1641bf363f5.png,data/bodym/raw_masks/sub_0184/cap_004_side.png
sub_0184,59bc275a681516389ccf40d8,cap_005,c7d6410f7d0e4e93908db0b50765a305,front,data/data /raw/mask/c7d6410f7d0e4e93908db0b50765a305.png,data/bodym/raw_masks/sub_0184/cap_005_front.png
sub_0184,59bc275a681516389ccf40d8,cap_005,c7d6410f7d0e4e93908db0b50765a305,side,data/data /raw/mask_left/c7d6410f7d0e4e93908db0b50765a305.png,data/bodym/raw_masks/sub_0184/cap_005_side.png
sub_0185,59bc275a681516389ccf40ff,cap_001,b4ef4bdf9fa0244305d82c26b35b64b5,front,data/data /raw/mask/b4ef4bdf9fa0244305d82c26b35b64b5.png,data/bodym/raw_masks/sub_0185/cap_001_front.png
sub_0185,59bc275a681516389ccf40ff,cap_001,b4ef4bdf9fa0244305d82c26b35b64b5,side,data/data /raw/mask_left/b4ef4bdf9fa0244305d82c26b35b64b5.png,data/bodym/raw_masks/sub_0185/cap_001_side.png
sub_0185,59bc275a681516389ccf40ff,cap_002,2db255208c8fe56d4ad172c5a8381392,front,data/data /raw/mask/2db255208c8fe56d4ad172c5a8381392.png,data/bodym/raw_masks/sub_0185/cap_002_front.png
sub_0185,59bc275a681516389ccf40ff,cap_002,2db255208c8fe56d4ad172c5a8381392,side,data/data /raw/mask_left/2db255208c8fe56d4ad172c5a8381392.png,data/bodym/raw_masks/sub_0185/cap_002_side.png
sub_0185,59bc275a681516389ccf40ff,cap_003,1a3ebe0dd9666d7539203c45756c5797,front,data/data /raw/mask/1a3ebe0dd9666d7539203c45756c5797.png,data/bodym/raw_masks/sub_0185/cap_003_front.png
sub_0185,59bc275a681516389ccf40ff,cap_003,1a3ebe0dd9666d7539203c45756c5797,side,data/data /raw/mask_left/1a3ebe0dd9666d7539203c45756c5797.png,data/bodym/raw_masks/sub_0185/cap_003_side.png
sub_0185,59bc275a681516389ccf40ff,cap_004,28bce0e5eca7cf15ed5e379ff0e4e366,front,data/data /raw/mask/28bce0e5eca7cf15ed5e379ff0e4e366.png,data/bodym/raw_masks/sub_0185/cap_004_front.png
sub_0185,59bc275a681516389ccf40ff,cap_004,28bce0e5eca7cf15ed5e379ff0e4e366,side,data/data /raw/mask_left/28bce0e5eca7cf15ed5e379ff0e4e366.png,data/bodym/raw_masks/sub_0185/cap_004_side.png
sub_0186,59bc275b681516389ccf4111,cap_001,7a239955951bc45299233c08d15053a2,front,data/data /raw/mask/7a239955951bc45299233c08d15053a2.png,data/bodym/raw_masks/sub_0186/cap_001_front.png
sub_0186,59bc275b681516389ccf4111,cap_001,7a239955951bc45299233c08d15053a2,side,data/data /raw/mask_left/7a239955951bc45299233c08d15053a2.png,data/bodym/raw_masks/sub_0186/cap_001_side.png
sub_0186,59bc275b681516389ccf4111,cap_002,32c2939ec14529646a26be6b45d427ed,front,data/data /raw/mask/32c2939ec14529646a26be6b45d427ed.png,data/bodym/raw_masks/sub_0186/cap_002_front.png
sub_0186,59bc275b681516389ccf4111,cap_002,32c2939ec14529646a26be6b45d427ed,side,data/data /raw/mask_left/32c2939ec14529646a26be6b45d427ed.png,data/bodym/raw_masks/sub_0186/cap_002_side.png
sub_0186,59bc275b681516389ccf4111,cap_003,5e4b9f3f19a66c6627b252ca4fab8dc0,front,data/data /raw/mask/5e4b9f3f19a66c6627b252ca4fab8dc0.png,data/bodym/raw_masks/sub_0186/cap_003_front.png
sub_0186,59bc275b681516389ccf4111,cap_003,5e4b9f3f19a66c6627b252ca4fab8dc0,side,data/data /raw/mask_left/5e4b9f3f19a66c6627b252ca4fab8dc0.png,data/bodym/raw_masks/sub_0186/cap_003_side.png
sub_0186,59bc275b681516389ccf4111,cap_004,a59e7a81d4b2ddb8fdd63b9756d3229e,front,data/data /raw/mask/a59e7a81d4b2ddb8fdd63b9756d3229e.png,data/bodym/raw_masks/sub_0186/cap_004_front.png
sub_0186,59bc275b681516389ccf4111,cap_004,a59e7a81d4b2ddb8fdd63b9756d3229e,side,data/data /raw/mask_left/a59e7a81d4b2ddb8fdd63b9756d3229e.png,data/bodym/raw_masks/sub_0186/cap_004_side.png
sub_0186,59bc275b681516389ccf4111,cap_005,f50b568deea58550728410d1688c9e7a,front,data/data /raw/mask/f50b568deea58550728410d1688c9e7a.png,data/bodym/raw_masks/sub_0186/cap_005_front.png
sub_0186,59bc275b681516389ccf4111,cap_005,f50b568deea58550728410d1688c9e7a,side,data/data /raw/mask_left/f50b568deea58550728410d1688c9e7a.png,data/bodym/raw_masks/sub_0186/cap_005_side.png
sub_0186,59bc275b681516389ccf4111,cap_006,9825919810f9447c3a10ca802d19d646,front,data/data /raw/mask/9825919810f9447c3a10ca802d19d646.png,data/bodym/raw_masks/sub_0186/cap_006_front.png
sub_0186,59bc275b681516389ccf4111,cap_006,9825919810f9447c3a10ca802d19d646,side,data/data /raw/mask_left/9825919810f9447c3a10ca802d19d646.png,data/bodym/raw_masks/sub_0186/cap_006_side.png
sub_0186,59bc275b681516389ccf4111,cap_007,abf2eea2e33cb67951a9c5a58f485451,front,data/data /raw/mask/abf2eea2e33cb67951a9c5a58f485451.png,data/bodym/raw_masks/sub_0186/cap_007_front.png
sub_0186,59bc275b681516389ccf4111,cap_007,abf2eea2e33cb67951a9c5a58f485451,side,data/data /raw/mask_left/abf2eea2e33cb67951a9c5a58f485451.png,data/bodym/raw_masks/sub_0186/cap_007_side.png
sub_0186,59bc275b681516389ccf4111,cap_008,c68ccd109850894c2c32441ce388b37a,front,data/data /raw/mask/c68ccd109850894c2c32441ce388b37a.png,data/bodym/raw_masks/sub_0186/cap_008_front.png
sub_0186,59bc275b681516389ccf4111,cap_008,c68ccd109850894c2c32441ce388b37a,side,data/data /raw/mask_left/c68ccd109850894c2c32441ce388b37a.png,data/bodym/raw_masks/sub_0186/cap_008_side.png
sub_0186,59bc275b681516389ccf4111,cap_009,3db1ce236a18906522b1264b7e581860,front,data/data /raw/mask/3db1ce236a18906522b1264b7e581860.png,data/bodym/raw_masks/sub_0186/cap_009_front.png
sub_0186,59bc275b681516389ccf4111,cap_009,3db1ce236a18906522b1264b7e581860,side,data/data /raw/mask_left/3db1ce236a18906522b1264b7e581860.png,data/bodym/raw_masks/sub_0186/cap_009_side.png
sub_0187,59bc275b681516389ccf415f,cap_001,ea998e963c1c58bc0422d202afa28327,front,data/data /raw/mask/ea998e963c1c58bc0422d202afa28327.png,data/bodym/raw_masks/sub_0187/cap_001_front.png
sub_0187,59bc275b681516389ccf415f,cap_001,ea998e963c1c58bc0422d202afa28327,side,data/data /raw/mask_left/ea998e963c1c58bc0422d202afa28327.png,data/bodym/raw_masks/sub_0187/cap_001_side.png
sub_0188,59bc275c681516389ccf4171,cap_001,e4335a63676811a53e10eb03fffa9839,front,data/data /raw/mask/e4335a63676811a53e10eb03fffa9839.png,data/bodym/raw_masks/sub_0188/cap_001_front.png
sub_0188,59bc275c681516389ccf4171,cap_001,e4335a63676811a53e10eb03fffa9839,side,data/data /raw/mask_left/e4335a63676811a53e10eb03fffa9839.png,data/bodym/raw_masks/sub_0188/cap_001_side.png
sub_0188,59bc275c681516389ccf4171,cap_002,ffbd4d358d7d00e9818533b7159175c1,front,data/data /raw/mask/ffbd4d358d7d00e9818533b7159175c1.png,data/bodym/raw_masks/sub_0188/cap_002_front.png
sub_0188,59bc275c681516389ccf4171,cap_002,ffbd4d358d7d00e9818533b7159175c1,side,data/data /raw/mask_left/ffbd4d358d7d00e9818533b7159175c1.png,data/bodym/raw_masks/sub_0188/cap_002_side.png
sub_0188,59bc275c681516389ccf4171,cap_003,ec1bafe77ffeadd204d8f689e7b66820,front,data/data /raw/mask/ec1bafe77ffeadd204d8f689e7b66820.png,data/bodym/raw_masks/sub_0188/cap_003_front.png
sub_0188,59bc275c681516389ccf4171,cap_003,ec1bafe77ffeadd204d8f689e7b66820,side,data/data /raw/mask_left/ec1bafe77ffeadd204d8f689e7b66820.png,data/bodym/raw_masks/sub_0188/cap_003_side.png
sub_0189,59bc275c681516389ccf4180,cap_001,90b4668c728a55fd67d4cc60fa77156e,front,data/data /raw/mask/90b4668c728a55fd67d4cc60fa77156e.png,data/bodym/raw_masks/sub_0189/cap_001_front.png
sub_0189,59bc275c681516389ccf4180,cap_001,90b4668c728a55fd67d4cc60fa77156e,side,data/data /raw/mask_left/90b4668c728a55fd67d4cc60fa77156e.png,data/bodym/raw_masks/sub_0189/cap_001_side.png
sub_0189,59bc275c681516389ccf4180,cap_002,c0f4a99eb1e4f75d87fa907e613ede8a,front,data/data /raw/mask/c0f4a99eb1e4f75d87fa907e613ede8a.png,data/bodym/raw_masks/sub_0189/cap_002_front.png
sub_0189,59bc275c681516389ccf4180,cap_002,c0f4a99eb1e4f75d87fa907e613ede8a,side,data/data /raw/mask_left/c0f4a99eb1e4f75d87fa907e613ede8a.png,data/bodym/raw_masks/sub_0189/cap_002_side.png
sub_0189,59bc275c681516389ccf4180,cap_003,7105274f22af50038e8a23b8d6a73805,front,data/data /raw/mask/7105274f22af50038e8a23b8d6a73805.png,data/bodym/raw_masks/sub_0189/cap_003_front.png
sub_0189,59bc275c681516389ccf4180,cap_003,7105274f22af50038e8a23b8d6a73805,side,data/data /raw/mask_left/7105274f22af50038e8a23b8d6a73805.png,data/bodym/raw_masks/sub_0189/cap_003_side.png
sub_0189,59bc275c681516389ccf4180,cap_004,0b16380bc9ca269804868f718dd6ff95,front,data/data /raw/mask/0b16380bc9ca269804868f718dd6ff95.png,data/bodym/raw_masks/sub_0189/cap_004_front.png
sub_0189,59bc275c681516389ccf4180,cap_004,0b16380bc9ca269804868f718dd6ff95,side,data/data /raw/mask_left/0b16380bc9ca269804868f718dd6ff95.png,data/bodym/raw_masks/sub_0189/cap_004_side.png
sub_0189,59bc275c681516389ccf4180,cap_005,cdac7d3cd58014a020db3563aa60b7d2,front,data/data /raw/mask/cdac7d3cd58014a020db3563aa60b7d2.png,data/bodym/raw_masks/sub_0189/cap_005_front.png
sub_0189,59bc275c681516389ccf4180,cap_005,cdac7d3cd58014a020db3563aa60b7d2,side,data/data /raw/mask_left/cdac7d3cd58014a020db3563aa60b7d2.png,data/bodym/raw_masks/sub_0189/cap_005_side.png
sub_0189,59bc275c681516389ccf4180,cap_006,f651691f51a378d6f67887ec11fa603b,front,data/data /raw/mask/f651691f51a378d6f67887ec11fa603b.png,data/bodym/raw_masks/sub_0189/cap_006_front.png
sub_0189,59bc275c681516389ccf4180,cap_006,f651691f51a378d6f67887ec11fa603b,side,data/data /raw/mask_left/f651691f51a378d6f67887ec11fa603b.png,data/bodym/raw_masks/sub_0189/cap_006_side.png
sub_0190,59bc275c681516389ccf4198,cap_001,c26beeed4bc0c024bef737fb91214a5e,front,data/data /raw/mask/c26beeed4bc0c024bef737fb91214a5e.png,data/bodym/raw_masks/sub_0190/cap_001_front.png
sub_0190,59bc275c681516389ccf4198,cap_001,c26beeed4bc0c024bef737fb91214a5e,side,data/data /raw/mask_left/c26beeed4bc0c024bef737fb91214a5e.png,data/bodym/raw_masks/sub_0190/cap_001_side.png
sub_0190,59bc275c681516389ccf4198,cap_002,328a120c2e6577c7ab3cbede6914be46,front,data/data /raw/mask/328a120c2e6577c7ab3cbede6914be46.png,data/bodym/raw_masks/sub_0190/cap_002_front.png
sub_0190,59bc275c681516389ccf4198,cap_002,328a120c2e6577c7ab3cbede6914be46,side,data/data /raw/mask_left/328a120c2e6577c7ab3cbede6914be46.png,data/bodym/raw_masks/sub_0190/cap_002_side.png
sub_0190,59bc275c681516389ccf4198,cap_003,fe2d79ae848271463aeeeca6e50be501,front,data/data /raw/mask/fe2d79ae848271463aeeeca6e50be501.png,data/bodym/raw_masks/sub_0190/cap_003_front.png
sub_0190,59bc275c681516389ccf4198,cap_003,fe2d79ae848271463aeeeca6e50be501,side,data/data /raw/mask_left/fe2d79ae848271463aeeeca6e50be501.png,data/bodym/raw_masks/sub_0190/cap_003_side.png
sub_0190,59bc275c681516389ccf4198,cap_004,67b4af919450b7eb8044ac799b7048da,front,data/data /raw/mask/67b4af919450b7eb8044ac799b7048da.png,data/bodym/raw_masks/sub_0190/cap_004_front.png
sub_0190,59bc275c681516389ccf4198,cap_004,67b4af919450b7eb8044ac799b7048da,side,data/data /raw/mask_left/67b4af919450b7eb8044ac799b7048da.png,data/bodym/raw_masks/sub_0190/cap_004_side.png
sub_0190,59bc275c681516389ccf4198,cap_005,6755da52be9631af95aac57aa3f49ced,front,data/data /raw/mask/6755da52be9631af95aac57aa3f49ced.png,data/bodym/raw_masks/sub_0190/cap_005_front.png
sub_0190,59bc275c681516389ccf4198,cap_005,6755da52be9631af95aac57aa3f49ced,side,data/data /raw/mask_left/6755da52be9631af95aac57aa3f49ced.png,data/bodym/raw_masks/sub_0190/cap_005_side.png
sub_0190,59bc275c681516389ccf4198,cap_006,4c77af1143ee0e2d537fcca7efaa527d,front,data/data /raw/mask/4c77af1143ee0e2d537fcca7efaa527d.png,data/bodym/raw_masks/sub_0190/cap_006_front.png
sub_0190,59bc275c681516389ccf4198,cap_006,4c77af1143ee0e2d537fcca7efaa527d,side,data/data /raw/mask_left/4c77af1143ee0e2d537fcca7efaa527d.png,data/bodym/raw_masks/sub_0190/cap_006_side.png
sub_0190,59bc275c681516389ccf4198,cap_007,dc599a528b0bb310fb3cea0a2123f41a,front,data/data /raw/mask/dc599a528b0bb310fb3cea0a2123f41a.png,data/bodym/raw_masks/sub_0190/cap_007_front.png
sub_0190,59bc275c681516389ccf4198,cap_007,dc599a528b0bb310fb3cea0a2123f41a,side,data/data /raw/mask_left/dc599a528b0bb310fb3cea0a2123f41a.png,data/bodym/raw_masks/sub_0190/cap_007_side.png
sub_0191,59bc275c681516389ccf41a4,cap_001,3b39f16382331fb010ff97d8882375d4,front,data/data /raw/mask/3b39f16382331fb010ff97d8882375d4.png,data/bodym/raw_masks/sub_0191/cap_001_front.png
sub_0191,59bc275c681516389ccf41a4,cap_001,3b39f16382331fb010ff97d8882375d4,side,data/data /raw/mask_left/3b39f16382331fb010ff97d8882375d4.png,data/bodym/raw_masks/sub_0191/cap_001_side.png
sub_0191,59bc275c681516389ccf41a4,cap_002,eff786a800a9eef991e8d7a833cf43b3,front,data/data /raw/mask/eff786a800a9eef991e8d7a833cf43b3.png,data/bodym/raw_masks/sub_0191/cap_002_front.png
sub_0191,59bc275c681516389ccf41a4,cap_002,eff786a800a9eef991e8d7a833cf43b3,side,data/data /raw/mask_left/eff786a800a9eef991e8d7a833cf43b3.png,data/bodym/raw_masks/sub_0191/cap_002_side.png
sub_0191,59bc275c681516389ccf41a4,cap_003,cea588fefb45f8f9d57722b84a42805e,front,data/data /raw/mask/cea588fefb45f8f9d57722b84a42805e.png,data/bodym/raw_masks/sub_0191/cap_003_front.png
sub_0191,59bc275c681516389ccf41a4,cap_003,cea588fefb45f8f9d57722b84a42805e,side,data/data /raw/mask_left/cea588fefb45f8f9d57722b84a42805e.png,data/bodym/raw_masks/sub_0191/cap_003_side.png
sub_0191,59bc275c681516389ccf41a4,cap_004,08edf08c12fcf48e46b3e1971e2fb3fc,front,data/data /raw/mask/08edf08c12fcf48e46b3e1971e2fb3fc.png,data/bodym/raw_masks/sub_0191/cap_004_front.png
sub_0191,59bc275c681516389ccf41a4,cap_004,08edf08c12fcf48e46b3e1971e2fb3fc,side,data/data /raw/mask_left/08edf08c12fcf48e46b3e1971e2fb3fc.png,data/bodym/raw_masks/sub_0191/cap_004_side.png
sub_0191,59bc275c681516389ccf41a4,cap_005,df1b44f14e9ecd65fb670aeb393b2e9f,front,data/data /raw/mask/df1b44f14e9ecd65fb670aeb393b2e9f.png,data/bodym/raw_masks/sub_0191/cap_005_front.png
sub_0191,59bc275c681516389ccf41a4,cap_005,df1b44f14e9ecd65fb670aeb393b2e9f,side,data/data /raw/mask_left/df1b44f14e9ecd65fb670aeb393b2e9f.png,data/bodym/raw_masks/sub_0191/cap_005_side.png
