subject_id,photo_id,front_path,side_path,height_cm,hip_cm,bai
6PfWDvaRgenkGUAas--RGWXyvQD0NGOwdXSFozOjOx4,3f5f9e10e4d613bc1d4a6ea99ce31895,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3f5f9e10e4d613bc1d4a6ea99ce31895.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3f5f9e10e4d613bc1d4a6ea99ce31895.png,179.0,107.76323699951172,26.997779353060828
AhtPy8eUpV2vcLu0n2Ml3Tli0oyLRJqXybWmMsm6i48,3f72c1650496769fdc569e36711bbab8,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3f72c1650496769fdc569e36711bbab8.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3f72c1650496769fdc569e36711bbab8.png,176.5,98.10911560058594,23.840059765740527
3LtoBREo0oJ058FPutEgX3dYNGp3wm5eiTGKD3Nc-Js,3f90b5c290595c75c8b2d8b12132d2ed,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3f90b5c290595c75c8b2d8b12132d2ed.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3f90b5c290595c75c8b2d8b12132d2ed.png,176.5,108.2780532836914,28.176751191513432
Yl8U2SSkkWDw2ewoGQLfj0P-Y_wwwe28W6ltWa6OE5k,3f9dea308f8e7d020496bd28ed7d2e6f,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3f9dea308f8e7d020496bd28ed7d2e6f.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3f9dea308f8e7d020496bd28ed7d2e6f.png,164.0,103.04547882080078,31.06402461297909
p86gFKi4pupsfPfBKxQfGWFRh8bDdRQ7MFJFmDT9b6Y,3fa4317ae00b4b234e2711a60ed146c1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3fa4317ae00b4b234e2711a60ed146c1.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3fa4317ae00b4b234e2711a60ed146c1.png,163.25,93.61149597167967,26.879643729832416
XamuJRfS7TbUL9xuzcC8WPJd0bcYi0IL58BCQN8JYZY,3fb2eb1fc39335500dcdc33de54fa6cb,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3fb2eb1fc39335500dcdc33de54fa6cb.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3fb2eb1fc39335500dcdc33de54fa6cb.png,180.0,99.01287841796876,22.999912368611106
D4jRWVQxSD5SdIZooMH2pgR7modOEqwPCKG574RVCHw,3fb9c7d37488b56099cf1477aa1981c5,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3fb9c7d37488b56099cf1477aa1981c5.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3fb9c7d37488b56099cf1477aa1981c5.png,183.0,112.8181381225586,27.572441229336775
a8AaG8a_59K81mG6htxwIf-f84E4WlpalCZ7YEJTDbI,3fbc8a220c4feda778c5579c19587275,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3fbc8a220c4feda778c5579c19587275.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3fbc8a220c4feda778c5579c19587275.png,170.0,96.34201049804688,25.46526412186339
i5alF92czhmefg8Huuwf-PVqyc2K0YNqgyQNP4sKMPs,3fd671a3f2aad4f5384fba7105c304da,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3fd671a3f2aad4f5384fba7105c304da.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3fd671a3f2aad4f5384fba7105c304da.png,173.5,108.56330108642578,29.504398317432
y32dEeA-iZr8Pt91kD30sOJRmugAdCm-jzF6aHYt_oE,3fda715a1d3c019a0b52b545de9e625f,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3fda715a1d3c019a0b52b545de9e625f.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3fda715a1d3c019a0b52b545de9e625f.png,165.0,100.85231018066406,29.583889085998422
Xh60cQvKbDrqtBGVd8w99ZGaHI-9LOZnuYADjpDVlaA,3fdd5b5a7a81bf93073df1d4ac2c224e,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3fdd5b5a7a81bf93073df1d4ac2c224e.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3fdd5b5a7a81bf93073df1d4ac2c224e.png,176.2,97.22750091552734,23.570023202014255
znV8NwKr-DTODq7msa0VSj5UNzp0auGG11oGWYIzWlo,3febddaca4d34ecc59343c60882266a3,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3febddaca4d34ecc59343c60882266a3.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3febddaca4d34ecc59343c60882266a3.png,152.5,96.5102767944336,33.24704115878547
5tYrch-RIFBKZvBrbi6l4kDWdbvDSxEI53zArLytcL0,3ff435080019e1d02a19a34f6a92a033,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3ff435080019e1d02a19a34f6a92a033.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3ff435080019e1d02a19a34f6a92a033.png,172.1,97.74400329589844,25.29311319666482
YfDcP1ZRHwE52-DyoUNJZ_xr4BI0sgaEwoKRa9PRbH0,3ff5ba00bbf4290ba69d7b72520d901a,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3ff5ba00bbf4290ba69d7b72520d901a.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3ff5ba00bbf4290ba69d7b72520d901a.png,191.0,108.70104217529295,23.179745385791875
OW69pCNzvuyn4IDrAvGcRw6BjIQPd71jXCOtNPWpKIg,3ff8974719257efac2589da579f07711,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3ff8974719257efac2589da579f07711.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3ff8974719257efac2589da579f07711.png,160.65,92.38516998291016,27.371294184526377
Y06QSv4VqI5OVtqO18kqviSdmguh1MNiJvt7aCnSkNA,3ff97be2451e1138167aca7920fc289b,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/3ff97be2451e1138167aca7920fc289b.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/3ff97be2451e1138167aca7920fc289b.png,170.0,106.2357406616211,29.928878618666097
9u-vaMTZFzgzBDbB_7W0DzM9IUpAxQey33Uwvjo7q8Y,4009ba4c0ea34eb49a96c46c5f503c69,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4009ba4c0ea34eb49a96c46c5f503c69.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4009ba4c0ea34eb49a96c46c5f503c69.png,182.5,113.59076690673828,28.07323728010015
tr0fHdMMfA31TbERAMt8AbVSEaqUoip0rGkh7_UZp8o,400cf88d039f01be8616da8d54884db0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/400cf88d039f01be8616da8d54884db0.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/400cf88d039f01be8616da8d54884db0.png,171.6,98.71432495117188,25.914127120050466
vHjdwaRY5naOAXKux5fSUNFfUgRqIqfRUXY8v35nVaU,4021688c174d080e11be08f2783b7cd7,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4021688c174d080e11be08f2783b7cd7.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4021688c174d080e11be08f2783b7cd7.png,165.3,111.4338150024414,34.433363617834424
pPjzmrsxYBEszhwDcZQV900uT3FQYYtzNqwFhyGZB6o,402b3b09e50f89d158d4e283e0a8d8f4,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/402b3b09e50f89d158d4e283e0a8d8f4.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/402b3b09e50f89d158d4e283e0a8d8f4.png,161.3,102.965576171875,32.26208531129825
l5EVWtfrpHCHEhPFyIVQ4ukpQPaWTCD4A8xKKWVC_-0,402e3b1b926a7bb72c7eae24fa5fbb86,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/402e3b1b926a7bb72c7eae24fa5fbb86.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/402e3b1b926a7bb72c7eae24fa5fbb86.png,167.45,93.9344711303711,25.350815006424433
59bc2758681516389ccf4071,4046aabff2d8662ba71b4542336c8ef2,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4046aabff2d8662ba71b4542336c8ef2.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4046aabff2d8662ba71b4542336c8ef2.png,159.05,145.5550994873047,54.564952493729066
JjQ7uHltz74MPCIommgBqYXJ2RvJWdqbPl24d4Z-KcU,404806d2fba529a9b152fa54f2b7e892,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/404806d2fba529a9b152fa54f2b7e892.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/404806d2fba529a9b152fa54f2b7e892.png,175.5,117.57962036132812,32.5727269966086
ar1ZBYi08jgVt4YXjcmSLIyjF8WrnbPa6z4ANSX5KAg,4063726f02b764755e1b9dbf24659340,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4063726f02b764755e1b9dbf24659340.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4063726f02b764755e1b9dbf24659340.png,164.75,93.03814697265624,25.996985071191695
T5MA0-DqcnegkRCcyq0d2SrdrGndkkeB4kc0Z_V_Kcg,4068468435ab18fc29e8fa2dfbe97981,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4068468435ab18fc29e8fa2dfbe97981.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4068468435ab18fc29e8fa2dfbe97981.png,175.4,98.19730377197266,24.272232041002127
HMwsrG2Hh4AHrLBd0NDL1ZXgEInQRxQGiN2RnT5c2n4,406a4bf57edcac461061ae75ffb15d66,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/406a4bf57edcac461061ae75ffb15d66.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/406a4bf57edcac461061ae75ffb15d66.png,180.0,107.12518310546876,26.359109541840773
65UyB8JMCYFMX-M8OoS8ux5lzr52EmO7TKJ9o4v8ESs,4083df6bb425a2c25d0dd3d8e0067d48,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4083df6bb425a2c25d0dd3d8e0067d48.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4083df6bb425a2c25d0dd3d8e0067d48.png,160.5,100.3193359375,31.336926778447044
loDW8BPQvxL-u20OmdRtorKTBUD3qagDBzTDsJvnZTs,4087005bc3396000adbe263c171f0033,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4087005bc3396000adbe263c171f0033.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4087005bc3396000adbe263c171f0033.png,169.4,108.13265991210938,31.044100890753967
gA27ObOs0JZs_558iL3nBrqSuHe5mMMa9QYPsw9bjjs,408eea69121406f3d835645688eaed6c,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/408eea69121406f3d835645688eaed6c.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/408eea69121406f3d835645688eaed6c.png,175.25,98.31342315673828,24.376567700934253
a6C0JXb3FwINuo4m9L-eq9Nql4ky28br0h7l3MZd12s,40906cf512f24917ced9d7497f53f982,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/40906cf512f24917ced9d7497f53f982.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/40906cf512f24917ced9d7497f53f982.png,161.0,94.61669158935548,28.31577592887369
59bc2768681516389ccf4683,4092301aae3fe9ec6d817ab89bd32bc1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4092301aae3fe9ec6d817ab89bd32bc1.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4092301aae3fe9ec6d817ab89bd32bc1.png,174.65,90.42752838134766,21.178497402208563
t_z08NlVzfrSwudfkajr6oQ6Ba2O4h6Xy31nB_12220,40a948717966b8ec4642f4f974a19bbe,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/40a948717966b8ec4642f4f974a19bbe.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/40a948717966b8ec4642f4f974a19bbe.png,170.2,93.24427795410156,23.99357578112486
qxaAxeRsvyxj304VJr5dNo6GRTvgg9Bdp_kozDvu6o8,40af5d4e6a0b6730a84de95a833809be,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/40af5d4e6a0b6730a84de95a833809be.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/40af5d4e6a0b6730a84de95a833809be.png,168.0,101.5438461303711,28.63260602961745
R8TAI3oDN4eue22DWUjf6d5aU1hYX4gK1FnF5-F1CtA,40b6ad97bbe8e07ebd5e18cf522a93c7,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/40b6ad97bbe8e07ebd5e18cf522a93c7.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/40b6ad97bbe8e07ebd5e18cf522a93c7.png,172.5,96.42432403564452,24.5601307892508
OSK2OpdvdiHXzX-5IyZVXyqrqIC4TbkGTeUWo2A55jY,40c405cf179585f9646f3cc4af6c5303,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/40c405cf179585f9646f3cc4af6c5303.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/40c405cf179585f9646f3cc4af6c5303.png,184.5,107.89307403564452,25.052563030397927
thTDLlx0MuTg3IqWfgAJQPPWksOt-6n3bnTpjJiuUrg,40d68ccced48ca8e7f9cf6a64314c1e6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/40d68ccced48ca8e7f9cf6a64314c1e6.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/40d68ccced48ca8e7f9cf6a64314c1e6.png,166.0,95.83922576904295,26.810641845741337
f6YHzuyvYmsyWW_ymqXmA_nbnCaSh8JxKKP72hyt1Aw,40d7257fcd43e07d4631384a6d119937,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/40d7257fcd43e07d4631384a6d119937.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/40d7257fcd43e07d4631384a6d119937.png,171.0,94.20340728759766,24.128155586728347
730fN81DLQtgxZ5K4FpOgJUOCAIgg9I1bVhmIXOQgmA,40d7eee4c4de1c6b6eb8e02711782a7f,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/40d7eee4c4de1c6b6eb8e02711782a7f.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/40d7eee4c4de1c6b6eb8e02711782a7f.png,171.2,119.7997055053711,35.48107274716411
ZyowiYX8L8XtW0IlnXk11FS3O5ykejtE_AE1Jbn04Vo,40e4380ca2161ab5c512edbce3645fe1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/40e4380ca2161ab5c512edbce3645fe1.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/40e4380ca2161ab5c512edbce3645fe1.png,180.5,102.8577880859375,24.41518556840081
jco-xL-ojiou3JkQazEJeWXXRpdKr6vTUzyqMsHdXVc,40ef3588e2f4777913c547e9577bb877,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/40ef3588e2f4777913c547e9577bb877.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/40ef3588e2f4777913c547e9577bb877.png,162.55,136.21624755859375,47.727702454302076
H5bknoN0C0lLje6-NMuSk0boQrWDmbQjhK9OdFBs65c,40fe06a3bdde9fb263c2f47105ea4668,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/40fe06a3bdde9fb263c2f47105ea4668.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/40fe06a3bdde9fb263c2f47105ea4668.png,150.0,97.1091766357422,34.859540466526745
pRw9geCWNea0tK6RKkIE92d7e9FJl6Yz7t14twoTQPo,41132329f0f9cd6a09b4637ea9df102e,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/41132329f0f9cd6a09b4637ea9df102e.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/41132329f0f9cd6a09b4637ea9df102e.png,193.0,100.72933959960938,19.568168500680322
59bc2764681516389ccf448d,411dbf8b697f4899edf26471c8c133eb,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/411dbf8b697f4899edf26471c8c133eb.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/411dbf8b697f4899edf26471c8c133eb.png,156.0,128.00389099121094,47.69559853939177
-cVyBck9teEIqY0XFjfj5XuSX-RPHG8mWNFEaP5wDWE,4122d01d913e03ae394f8cd3666c7df8,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4122d01d913e03ae394f8cd3666c7df8.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4122d01d913e03ae394f8cd3666c7df8.png,156.0,103.14043426513672,34.93489526131824
APPW003QXuBi87VOA5p0sEo04WdZKaw0-JIuA9eb0Nc,412941e43c46724a27c4fc838abd9c67,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/412941e43c46724a27c4fc838abd9c67.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/412941e43c46724a27c4fc838abd9c67.png,170.65,100.41556549072266,27.044482249384963
6pSoYMGobKGaplxJ9bYxiH_b0bpbbF-idqM7990uPYE,41307385ee6c1a5d2825773844352664,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/41307385ee6c1a5d2825773844352664.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/41307385ee6c1a5d2825773844352664.png,154.3,85.88874816894531,26.811283555353953
TXB0Ee-2h2L6uQJlso0-tsOjvxq3Gyo8w4p8piLs4M8,4133802548be37638fb533515014404b,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4133802548be37638fb533515014404b.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4133802548be37638fb533515014404b.png,185.5,104.20518493652344,23.245204169322804
opf_R-6m4iNqlLydoA2fqsvTWLcCUJAUaY0T8OQlZuc,41452b6185a0c4f3ce51ecabc072a54b,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/41452b6185a0c4f3ce51ecabc072a54b.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/41452b6185a0c4f3ce51ecabc072a54b.png,172.0,103.52205657958984,27.892341936855992
xqSrD3kKSH0jt-tGr4oooGvGQfZkbplgahtlxiuWCIo,415bbaee705035d3a37b9867ead72d9d,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/415bbaee705035d3a37b9867ead72d9d.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/415bbaee705035d3a37b9867ead72d9d.png,152.35,96.2162857055664,33.166404484108305
2JkNVU9UJRCazg-N1KxN9shw34GLR3C8IYhIut92eiw,4162e3e4562537323ce5d0f8111bf1b3,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4162e3e4562537323ce5d0f8111bf1b3.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4162e3e4562537323ce5d0f8111bf1b3.png,169.8,106.71337890625,30.229453682350645
fNCOPEb3eRNLm061I1hzsThiLSHHdsN6CYo1mqmjxjI,416b4dd47e5c8d5771beccb58bede691,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/416b4dd47e5c8d5771beccb58bede691.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/416b4dd47e5c8d5771beccb58bede691.png,158.5,94.08645629882812,29.150164428728537
JcG4QthnKpr52tuEa9H_hlFSHDIe03EW93l-5RLsv4E,4171b4cd6efab18ac70ddb08ad763a87,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4171b4cd6efab18ac70ddb08ad763a87.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4171b4cd6efab18ac70ddb08ad763a87.png,166.25,101.98542785644533,29.576845252221474
wrDOCu7G07S5kJa1UNP7ol5UvBk_emF2JM7U3KQNJjc,418013914824a668c8cf7d66587151c4,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/418013914824a668c8cf7d66587151c4.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/418013914824a668c8cf7d66587151c4.png,184.0,103.9255142211914,23.63853562819576
f1baT5QGLKGZMyiGgz7r96aLKSeyfC9kkDozNlGuNJY,418110e988622a9ba7b5c3a52b1ccc23,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/418110e988622a9ba7b5c3a52b1ccc23.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/418110e988622a9ba7b5c3a52b1ccc23.png,170.0,95.427490234375,25.052672931376456
t6xJLdAOh8IwlmY-KssZFvfWFossDWgDBdGj16s_NWg,41840bad4dbcbefcf2ef5ebbca11bc7f,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/41840bad4dbcbefcf2ef5ebbca11bc7f.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/41840bad4dbcbefcf2ef5ebbca11bc7f.png,175.2,93.98036193847656,22.526207197062256
8_NeFeMY4mHqhfRnmfSscbTTByzF7e5kO78ewuBIvtg,4186ca4a96120ea41d17ab6f19fb5e3d,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4186ca4a96120ea41d17ab6f19fb5e3d.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4186ca4a96120ea41d17ab6f19fb5e3d.png,171.0,108.93805694580078,30.717552204003766
xrH6w3yGFfb_NKebLBvPplwbxT6R0LVLf5541a4hfN4,4197aa37cb98005ec1de77bc3b97339f,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4197aa37cb98005ec1de77bc3b97339f.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4197aa37cb98005ec1de77bc3b97339f.png,170.5,96.5921630859375,25.3865699191416
oxkxGp4O5kRM_yq45ZJMHouX_gxIjQnW3X0DzFAgbx0,419cca4e8581fdc5a0075c0ca1e2681c,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/419cca4e8581fdc5a0075c0ca1e2681c.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/419cca4e8581fdc5a0075c0ca1e2681c.png,172.2,94.55945587158205,23.846124592328763
-nb6YMhnr5iOO8SbyCamexRSVRxegqztWFmTJZM2X94,41a78b103d38776077e906f89c321175,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/41a78b103d38776077e906f89c321175.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/41a78b103d38776077e906f89c321175.png,160.5,96.18466186523438,29.303499124149155
Qq9NaLjx3iFSgN4IO9FFHNQhM-HniE8cy7GXNWpJVtk,41b30387f15342861179799639b3f60f,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/41b30387f15342861179799639b3f60f.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/41b30387f15342861179799639b3f60f.png,173.0,103.62360382080078,27.539634159644223
59bc275d681516389ccf41ed,41ba1a0abf5450ddb534deb2e34a23b6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/41ba1a0abf5450ddb534deb2e34a23b6.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/41ba1a0abf5450ddb534deb2e34a23b6.png,160.7,123.88067626953124,42.810664954572125
4z9kqRwkw3EEXpQm5AQj28m_K4HzCJi32K02uiLQ_Sw,41c1c77374510f53022d94ebaae9be66,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/41c1c77374510f53022d94ebaae9be66.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/41c1c77374510f53022d94ebaae9be66.png,160.5,94.44283294677734,28.44686979135497
_sM9FNqAgLypOnlQNwAy6z441MNab7HyGq14jMpDabc,41c6e78fa0ff7611d5909cdf9d9bbfad,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/41c6e78fa0ff7611d5909cdf9d9bbfad.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/41c6e78fa0ff7611d5909cdf9d9bbfad.png,186.5,102.27278137207033,22.15520180055463
9REhywajso9jyHbIAggzDH4bfnCeoPS41C1DjrPDkb0,41d450e60e5fff57166b786a9e85858d,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/41d450e60e5fff57166b786a9e85858d.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/41d450e60e5fff57166b786a9e85858d.png,176.7,104.2079086303711,26.365548563728296
Eq30yB8n2zijvlsS-MsuQovhI0sCDl19rfymZQ3bZmE,41d7b3f6761c037e1befccae61a3cc0f,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/41d7b3f6761c037e1befccae61a3cc0f.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/41d7b3f6761c037e1befccae61a3cc0f.png,168.0,92.21878814697266,24.350202203935524
LXRxXZEf4KcT-1ZhSPBZnGYn9E4RvBj5eLY0O-yOU40,41ec250d7d92ad7bb52b4c433f0e591a,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/41ec250d7d92ad7bb52b4c433f0e591a.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/41ec250d7d92ad7bb52b4c433f0e591a.png,184.0,97.92893981933594,21.235963182440457
V0JG36keRQG-3TKu70Ld1BreyXf7fSPxXTO7VfH1cC0,41ec8cce2ae72b0d7343773536b634b8,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/41ec8cce2ae72b0d7343773536b634b8.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/41ec8cce2ae72b0d7343773536b634b8.png,169.7,97.65790557861328,26.175822315037884
5_m2-TYDAgPpC0RM31LQ6jzDxAXdYr9vW4q1fXj7ypM,41f43a839d25aa4b592c9060f4e5ccc1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/41f43a839d25aa4b592c9060f4e5ccc1.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/41f43a839d25aa4b592c9060f4e5ccc1.png,176.5,94.30027770996094,22.215725431400493
QJjnm8eqcTWclApiqQ3yU8OmtAc6DsXvX5ysML60mZA,420db19ef8fd4dd490c778e3bd9e02f4,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/420db19ef8fd4dd490c778e3bd9e02f4.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/420db19ef8fd4dd490c778e3bd9e02f4.png,184.6,98.3202896118164,21.200860839113687
vP1Sh-jJNg7AjHabR7sf1WRlUEiFa-Gke4hTuQkzhmQ,42139e5985c30faffb9f5d944668d910,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/42139e5985c30faffb9f5d944668d910.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/42139e5985c30faffb9f5d944668d910.png,162.0,116.72820281982422,38.611319457898745
3LJlY5dd1LxDQyqxQtKKevi7R6EeTLOrgG-GB8pP08Q,421cc46701e93467d1ee7d278d5405bc,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/421cc46701e93467d1ee7d278d5405bc.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/421cc46701e93467d1ee7d278d5405bc.png,182.0,97.96351623535156,21.89856564130386
59bc275c681516389ccf41bc,4226acf72e0e08889db5ff9b262d423b,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/4226acf72e0e08889db5ff9b262d423b.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/4226acf72e0e08889db5ff9b262d423b.png,173.7,119.2706527709961,34.09953756143805
