photo_id,subject_id,gender,height_cm,weight_kg,front_path,side_path,bf_pseudo
0137443ba49903cceede13e710c77634,76mo2dUguqyOIGL4bac3EyH7z3vFLMknog1q_Q5RMio,male,190.0,95.4,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0137443ba49903cceede13e710c77634.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0137443ba49903cceede13e710c77634.png,24.712470739923766
0b8fa4d88d8a238a483d382b8f787372,7McuSPbjJDQZAl-MIhD3mwI9s0PWZxcD2COwRLwRxJM,female,154.5,56.2,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0b8fa4d88d8a238a483d382b8f787372.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0b8fa4d88d8a238a483d382b8f787372.png,31.485878231213448
0aac68fa8fdd5d84c799f5cf69d53d71,7VkUDq6eoe2eyJvVoFzQ4kvNuwMADp2pfZ_sJjy1GAI,male,182.0,76.6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0aac68fa8fdd5d84c799f5cf69d53d71.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0aac68fa8fdd5d84c799f5cf69d53d71.png,23.541437922259576
00f1d9af65333bedb6bbd77d49171ff4,7ZYlxTERmHBIDp2DG-eUiSEMowbgMvn47rv5cU-lKMs,female,163.5,79.5,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/00f1d9af65333bedb6bbd77d49171ff4.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/00f1d9af65333bedb6bbd77d49171ff4.png,36.693064807313256
04121a94c9566505f87ae382273a8235,7mgSbfdN81TCQtwOQXhAGRssOOq5Y32vBIJDr_uRE8g,male,173.45,113.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/04121a94c9566505f87ae382273a8235.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/04121a94c9566505f87ae382273a8235.png,32.526866159046406
01e3ce18c227e7a0b07deb28173a7578,8JjFTu3rC8kbvRBnU-bPDeDSrLxKghNWrntdXKv5FCw,male,182.15,137.65,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/01e3ce18c227e7a0b07deb28173a7578.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/01e3ce18c227e7a0b07deb28173a7578.png,34.08373710458235
0bc77bb6478d5299d03a505b93caedc3,8_NeFeMY4mHqhfRnmfSscbTTByzF7e5kO78ewuBIvtg,female,171.0,76.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0bc77bb6478d5299d03a505b93caedc3.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0bc77bb6478d5299d03a505b93caedc3.png,30.717552204003766
089ffa3e458c624ef0c2510c857fa1cd,8_NeFeMY4mHqhfRnmfSscbTTByzF7e5kO78ewuBIvtg,female,171.0,76.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/089ffa3e458c624ef0c2510c857fa1cd.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/089ffa3e458c624ef0c2510c857fa1cd.png,30.717552204003766
051ead3c068b0ee0e22981e9f64f0963,8ihJtq2eo1xEMbVx1nioChqxCCPS6gQb-nzd9lm44kU,female,160.0,57.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/051ead3c068b0ee0e22981e9f64f0963.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/051ead3c068b0ee0e22981e9f64f0963.png,28.3738872295475
00f0c3ff479a6b27658d147ac8f002fb,8ihJtq2eo1xEMbVx1nioChqxCCPS6gQb-nzd9lm44kU,female,160.0,57.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/00f0c3ff479a6b27658d147ac8f002fb.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/00f0c3ff479a6b27658d147ac8f002fb.png,28.3738872295475
0abbdd1dc3254c8ceccd2573db377920,8lrTWVmtwtJGPW_DSzp4TFHjNcFRAs7IJczSOvygXpI,female,156.0,63.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0abbdd1dc3254c8ceccd2573db377920.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0abbdd1dc3254c8ceccd2573db377920.png,33.05965038056987
0d4a37b1a4f3c3472c33bf6fef730999,8lxaWmIA2HafxRaIenM0WIV2MrBYIF7jB9A3rU-Ewq0,male,173.5,68.2,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0d4a37b1a4f3c3472c33bf6fef730999.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0d4a37b1a4f3c3472c33bf6fef730999.png,23.297546116831285
073a2e9f5b21609553cfd1ef10e5817f,9Jcfu5TiBNhAQuyvzg-vEbQrKnq90fAEKiS4iY8sS4I,male,172.1,68.35,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/073a2e9f5b21609553cfd1ef10e5817f.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/073a2e9f5b21609553cfd1ef10e5817f.png,23.993573191941834
033cbc0bd426984172b57b0be76201b3,9LL3l-OUpvVhNF3R6QYQyT3CuHu-MCC6p3xNFk8r0eo,male,191.0,101.25,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/033cbc0bd426984172b57b0be76201b3.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/033cbc0bd426984172b57b0be76201b3.png,24.527523740026545
0467c9e24375f921c3ac34fab4949942,9LL3l-OUpvVhNF3R6QYQyT3CuHu-MCC6p3xNFk8r0eo,male,191.0,101.25,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0467c9e24375f921c3ac34fab4949942.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0467c9e24375f921c3ac34fab4949942.png,24.527523740026545
00f990c2bc7c8e9fab68aa0f0b8ddb3f,9PSYt1QA1V2LuUeB87QfewhVngE7TcysOfWIMO5ElTg,male,179.5,67.2,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/00f990c2bc7c8e9fab68aa0f0b8ddb3f.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/00f990c2bc7c8e9fab68aa0f0b8ddb3f.png,22.4120328231378
001f3a88501980a5eca6f6346a0ca8d9,9qVCJoXCAJwZaC9u5-kXG26GlA3JmoMw92Rp5oiVEg4,female,153.6,59.2,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/001f3a88501980a5eca6f6346a0ca8d9.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/001f3a88501980a5eca6f6346a0ca8d9.png,33.56468072448071
088ebf237aa59e8094bfeebe49f9ab4a,AJrINvKEvx1BaOMF9r23zwKdD9tfkHY4jSO3GyImELQ,female,161.85,63.95,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/088ebf237aa59e8094bfeebe49f9ab4a.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/088ebf237aa59e8094bfeebe49f9ab4a.png,28.67291328101203
0b76da5015c803aa52d261c68ef80d2d,AR_VQJJ8t4DkdPQ-W-FXVWbnX-gzSCpFp_uR-L9oQck,male,164.5,76.6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0b76da5015c803aa52d261c68ef80d2d.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0b76da5015c803aa52d261c68ef80d2d.png,30.152436611620395
0646b203554ad6151c04cbb32490ca34,AYTfYEz3WD-XDPEqz4dwBmf_kEM8aL1V3rC8IaXKhFY,female,168.5,57.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0646b203554ad6151c04cbb32490ca34.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0646b203554ad6151c04cbb32490ca34.png,24.1855205092074
095069c883b63791487728742a523807,ApDFanKIPc6JqHd_e9JRDA9_V-Th51KFbTd5PhChc2o,male,169.5,78.25,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/095069c883b63791487728742a523807.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/095069c883b63791487728742a523807.png,26.77558871987258
04e8425eee9f5c769ad8430ebb8b79d4,BsfJzTZxaGixB_zWMI7Cy7JNn8EAkY0gRBq12NeV33g,female,171.6,55.45,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/04e8425eee9f5c769ad8430ebb8b79d4.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/04e8425eee9f5c769ad8430ebb8b79d4.png,23.704746944102943
0398cf57d6de526ed721d5a9b5bd908d,CM-k2sWlxOSS_H9bXQ268_o8gAVOdk6nsVPBJyWO8rM,female,149.6,68.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0398cf57d6de526ed721d5a9b5bd908d.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0398cf57d6de526ed721d5a9b5bd908d.png,37.49283771702602
05b19174e300ef525e78dac3e90758be,CQTWLTURUfrFSLu817NgNE1iiCTWgrsWsRxz4ZU61-k,male,179.0,74.2,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/05b19174e300ef525e78dac3e90758be.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/05b19174e300ef525e78dac3e90758be.png,24.37622952185943
05feab8b556ff72ef100dfbc0c0f1434,CWsXWbzlcZWuDV5IIDEaDHbnuu3RkVNWL-b6PfNcTww,male,184.0,92.5,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/05feab8b556ff72ef100dfbc0c0f1434.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/05feab8b556ff72ef100dfbc0c0f1434.png,24.648181986562406
0a5781c1d28a2d641f06411e110cc9a2,CigWnxFs_t9NJNTzq7PMdcO6162RK6ETpwLtHG31qbE,female,164.5,57.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0a5781c1d28a2d641f06411e110cc9a2.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0a5781c1d28a2d641f06411e110cc9a2.png,28.107832102853116
071e71f599f0e5c89928bb3faa33900b,CigWnxFs_t9NJNTzq7PMdcO6162RK6ETpwLtHG31qbE,female,164.5,57.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/071e71f599f0e5c89928bb3faa33900b.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/071e71f599f0e5c89928bb3faa33900b.png,28.107832102853116
0023f967e5089c95ae22c43e25b2cef1,Cs-o0pke1roKv1voqw9fRI46nKhiUxqh2Ai_HQPSc0w,male,172.0,61.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0023f967e5089c95ae22c43e25b2cef1.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0023f967e5089c95ae22c43e25b2cef1.png,22.757778721615033
03e5aed6f09cf36a6b9e72d141322023,Cs-o0pke1roKv1voqw9fRI46nKhiUxqh2Ai_HQPSc0w,male,172.0,61.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/03e5aed6f09cf36a6b9e72d141322023.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/03e5aed6f09cf36a6b9e72d141322023.png,22.757778721615033
0467a051b0514f99ad90a84fd357f52d,D5MgCWoXZKaws5pwM3efCY4J9t83gTcdmS5xWrTg-y0,male,171.5,77.7,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0467a051b0514f99ad90a84fd357f52d.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0467a051b0514f99ad90a84fd357f52d.png,27.249786375366533
0825898edf6a31f74fed0c56274b7207,D5MxWVqkLBI5d_PXrkDBVQF0KdH11UceoNFdxhby5Lo,male,181.25,83.7,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0825898edf6a31f74fed0c56274b7207.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0825898edf6a31f74fed0c56274b7207.png,25.467823143140997
013f966ffdec4f00a1de9496b3bb14c7,DQNsw4euv6SnrLFmtGP7bulvghA0_pMCJ3xGK-s-rwA,male,173.0,70.3,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/013f966ffdec4f00a1de9496b3bb14c7.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/013f966ffdec4f00a1de9496b3bb14c7.png,24.011931486369733
0122fc59d2e51f43615c3f4b4b95589a,DoCDz-OXvZTOsLd_FeNcKDJ8P3TeHgw0z6dYdBVYiZs,male,189.5,85.15,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0122fc59d2e51f43615c3f4b4b95589a.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0122fc59d2e51f43615c3f4b4b95589a.png,21.39415500908939
066c79e9179162fbbb12d0d103ffcdc5,DoCDz-OXvZTOsLd_FeNcKDJ8P3TeHgw0z6dYdBVYiZs,male,189.5,85.15,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/066c79e9179162fbbb12d0d103ffcdc5.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/066c79e9179162fbbb12d0d103ffcdc5.png,21.39415500908939
007ec205cc5dd598e68659994b7fc508,DzFVefVg0qyZwV68DGxNR7jyM4H3ZrNzeyrpBHnXeJo,male,164.8,58.6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/007ec205cc5dd598e68659994b7fc508.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/007ec205cc5dd598e68659994b7fc508.png,26.16421033301355
0d8c4ca2910d54ef3c8e07a7db775714,E8tDQ5IgdBwbjLIXu7GwcupEHYbi0eB18YNcsgsSbP8,female,175.75,102.8,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0d8c4ca2910d54ef3c8e07a7db775714.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0d8c4ca2910d54ef3c8e07a7db775714.png,34.84495579980349
09bebe55b31bf31879da21d42be9b85d,ECoa3Ple2_VClgZ3w6ArCH22bluCUpp5c2egmx6k6SA,female,170.0,55.9,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/09bebe55b31bf31879da21d42be9b85d.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/09bebe55b31bf31879da21d42be9b85d.png,23.35960270257874
0661f175eb9bd1f3f3f5630ea3181062,ESRIqrHhBYXiO2QN7t3PaTybQ0kJTQnfg1X9DvyeUZA,male,174.5,73.6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0661f175eb9bd1f3f3f5630ea3181062.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0661f175eb9bd1f3f3f5630ea3181062.png,24.38649272814783
004c72a4efa6341764e10e6f599d4212,EU_UtqmsPy2xW35iJcsFplr9CMI5BDH-Is0qi5fVYlQ,male,177.0,88.9,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/004c72a4efa6341764e10e6f599d4212.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/004c72a4efa6341764e10e6f599d4212.png,28.231334973403463
03897fed846f9c0423173eb0deaeec63,EieZVPA-7JeO9Em9PMbaImzut1JlGA7oaWh3ou4h-Vo,male,177.5,76.8,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/03897fed846f9c0423173eb0deaeec63.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/03897fed846f9c0423173eb0deaeec63.png,23.42011062163968
0b4b2c38e7acc9f9f052d8800b106e58,Es_GZaoXVzviajUXwSoRzcovnivkqQpN8xbdqt2VlpU,male,183.5,112.9,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0b4b2c38e7acc9f9f052d8800b106e58.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0b4b2c38e7acc9f9f052d8800b106e58.png,30.674521657783593
0609fb4c565895f2ba0e60e7ae9d15f1,FYyN-I3eUVTrNJplKYfglP48b18n5SFmNaF-3XPqTWE,female,154.75,47.6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0609fb4c565895f2ba0e60e7ae9d15f1.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0609fb4c565895f2ba0e60e7ae9d15f1.png,27.18365875633102
059dfdef03225feaef0a4facae589405,FmgyxUyfXZdhV2BlpOlISUa68okBmPEVJi6Ny8eqygk,female,169.35,93.7,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/059dfdef03225feaef0a4facae589405.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/059dfdef03225feaef0a4facae589405.png,37.87382841632224
03e209219f767381152f56f908803db6,FnZ7ZEVzWD_YNIjEdmg-2auiUS4_Z_NMpQXf_I9_dRg,male,186.2,74.3,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/03e209219f767381152f56f908803db6.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/03e209219f767381152f56f908803db6.png,19.403087772314002
0347898b2e3f7aa483185c22c3a82648,GldAW2Eejab3EXj8xHMXbKx3jWxkUD6SqNszUe1Kkvk,female,167.5,119.45,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0347898b2e3f7aa483185c22c3a82648.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0347898b2e3f7aa483185c22c3a82648.png,45.8603917988269
09f359f49ffb393fe45c406971508edf,GpkhlpuszLjuM1kxQYLm1dTntansHENN0m19dOGMrZE,female,158.2,63.8,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/09f359f49ffb393fe45c406971508edf.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/09f359f49ffb393fe45c406971508edf.png,31.127079243677542
03233d491b0914acc97f5b7e55aed1f9,H5bknoN0C0lLje6-NMuSk0boQrWDmbQjhK9OdFBs65c,female,150.0,61.15,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/03233d491b0914acc97f5b7e55aed1f9.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/03233d491b0914acc97f5b7e55aed1f9.png,34.859540466526745
089f2bb0b52165737f29242e744161b0,Hy31xfPOxuoBInQX_sziauZLswjtbSy3-mVtPjcpt5c,female,173.75,63.6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/089f2bb0b52165737f29242e744161b0.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/089f2bb0b52165737f29242e744161b0.png,24.83747826522835
04a8b8286e19d3892b5026d4941e4dd5,IwQ97eHHgtniQoUQWUyD0qApLlUuFGOA85Nz9kag_1I,male,180.5,87.3,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/04a8b8286e19d3892b5026d4941e4dd5.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/04a8b8286e19d3892b5026d4941e4dd5.png,25.127981427278684
09d2bee2bc4927f2a7ab4edc318ce555,J0Jup_UFc6U9x9w-Abi1GBdv3NeMZdE2a4JaUB5gy34,male,186.0,80.7,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/09d2bee2bc4927f2a7ab4edc318ce555.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/09d2bee2bc4927f2a7ab4edc318ce555.png,23.469403713550626
0b6c7d9c9c9bcb180b1ed2e55c71d944,JMI6dZe3SXbPPLFEC9OW8Q75tqy4KoZME55ABWswq5M,male,182.5,71.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0b6c7d9c9c9bcb180b1ed2e55c71d944.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0b6c7d9c9c9bcb180b1ed2e55c71d944.png,20.117892733383606
060338f7e0a22e1dbb6b9446b8c034e5,JNvYCjFCVizUSPlVWEiT5RvXAV3AcfPFkpa01Y_3DMQ,female,173.0,93.6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/060338f7e0a22e1dbb6b9446b8c034e5.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/060338f7e0a22e1dbb6b9446b8c034e5.png,29.98526468180691
01950e4d973a635218a6144592c5ef31,K3p89zXx-UsYBby3S4aWeV9R5aM-T_lwmxb2dLf-LNk,male,185.75,109.9,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/01950e4d973a635218a6144592c5ef31.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/01950e4d973a635218a6144592c5ef31.png,28.421640303247877
0d4da626480f3e137ed86955fd51a7fa,KF4x5qg5axbnchXD1j_iCV4iFgu_9iXzYPt-MK7TyUo,male,181.5,81.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0d4da626480f3e137ed86955fd51a7fa.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0d4da626480f3e137ed86955fd51a7fa.png,25.38181366266962
091dcce1c6acbac0fa26446a342bfc7f,K_II_ceJULbMT4-1kDxWSxcLNVQVQ_xXiH2yEzIwerw,female,160.5,49.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/091dcce1c6acbac0fa26446a342bfc7f.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/091dcce1c6acbac0fa26446a342bfc7f.png,25.76431667842911
0293748d12b9a69a53285bfe60b8a037,KfJBoub1UVszSENTWNIsagcvwmOw2kit8FlHE6vdDgQ,male,169.0,66.7,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0293748d12b9a69a53285bfe60b8a037.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0293748d12b9a69a53285bfe60b8a037.png,26.700813553905178
07ba11aae450b0acba269eeb8d3309bb,KlCO_7813pIq4DnmhuGrYTD02wHzS24wjgUoFlvwAJU,male,181.95,82.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/07ba11aae450b0acba269eeb8d3309bb.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/07ba11aae450b0acba269eeb8d3309bb.png,24.474415339017227
08e62633e15c223d4a2401d9c5b5f950,KlCO_7813pIq4DnmhuGrYTD02wHzS24wjgUoFlvwAJU,male,181.95,82.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/08e62633e15c223d4a2401d9c5b5f950.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/08e62633e15c223d4a2401d9c5b5f950.png,24.474415339017227
087a62c3ab7405992cdb9026a68d1f60,LIZFonGXPE6zHm2vvXFEn-7NojsZnLo5XQxnYr1eG9c,female,179.1,78.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/087a62c3ab7405992cdb9026a68d1f60.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/087a62c3ab7405992cdb9026a68d1f60.png,25.672146833884078
03c56b3babc7eb149e13600bd2425bd4,LWS7u2dM1oIlDpu0qfB0Fh8kUXtyKa2Bzu2Zy8gx69U,female,171.5,70.7,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/03c56b3babc7eb149e13600bd2425bd4.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/03c56b3babc7eb149e13600bd2425bd4.png,26.824381691121744
0c2b97a8cdd2dd168d3bc51aae3572dd,LrAkx-cGKYisCnYZom4wNlYDzVxCmrTznPmszYNooFM,male,175.0,88.55,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0c2b97a8cdd2dd168d3bc51aae3572dd.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0c2b97a8cdd2dd168d3bc51aae3572dd.png,29.48125962759749
0b4d267e879475e304136741fefbabb7,MRRpwL1LnxGuSlgB75qZkvbiwBOg7an478NWRRJhFZg,female,164.6,69.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0b4d267e879475e304136741fefbabb7.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0b4d267e879475e304136741fefbabb7.png,30.13367460996976
014ccba9cc82c5550b42e586d6793562,MtEI3iPNMiPKY5npP-NwXFGmNv4wL5fmJm_gz3w1gaM,male,177.5,84.6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/014ccba9cc82c5550b42e586d6793562.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/014ccba9cc82c5550b42e586d6793562.png,26.50818008364402
07e40d5b514b2785938b0cfae03d0046,NRix4qIfHXJwy9P3neEGfvsHPAmqyGbqdV8GnbE5Tus,male,176.5,71.6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/07e40d5b514b2785938b0cfae03d0046.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/07e40d5b514b2785938b0cfae03d0046.png,25.712128252171475
0a0684e65aedceed1c530331de5c5c7e,NoP839tHlvR8LC8EAmB4xEvLRjJUrRrhc0_oIuwEBM0,male,190.5,112.8,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0a0684e65aedceed1c530331de5c5c7e.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0a0684e65aedceed1c530331de5c5c7e.png,25.98404046205777
0765ffd2473e26b2630f45597b6efd83,Nu5Z5HISeZzUc04Yl7_s7jAd_lVljDYKZEnHkj7wqG8,male,174.75,74.55,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0765ffd2473e26b2630f45597b6efd83.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0765ffd2473e26b2630f45597b6efd83.png,23.48695626313784
0b2b20ad685152b5d8e2a7b21f98f638,OW69pCNzvuyn4IDrAvGcRw6BjIQPd71jXCOtNPWpKIg,female,160.65,50.25,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0b2b20ad685152b5d8e2a7b21f98f638.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0b2b20ad685152b5d8e2a7b21f98f638.png,27.371294184526377
0d95143c71cdba00ddfdfde3c5ed3736,OpsAHKwX0vH2qhmJul_yqJDkZ6aEfgL7JmQXapmG43k,female,164.5,86.8,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0d95143c71cdba00ddfdfde3c5ed3736.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0d95143c71cdba00ddfdfde3c5ed3736.png,38.5208955110332
0711d230975b698d3a752e8e47ff81d4,PEHN1aqxst83Z9A4dsV9vlx4izfDR4pcnR-j3mGZQFY,female,163.5,50.65,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0711d230975b698d3a752e8e47ff81d4.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0711d230975b698d3a752e8e47ff81d4.png,23.782091255331586
0269b7a56a4d4a94db90455f34b61c8b,QeM2XorlxNq4QlazMs-7rhh0gSmxLTaOiQHR6S0dxxA,female,168.0,72.7,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0269b7a56a4d4a94db90455f34b61c8b.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0269b7a56a4d4a94db90455f34b61c8b.png,27.751745861918373
07bf2f074922e107181b6c028505cfc2,QiAADJFrx4hH-ORJ7WLmTlPpW1IS1vQ19Paf_BEVYPE,male,177.55,97.8,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/07bf2f074922e107181b6c028505cfc2.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/07bf2f074922e107181b6c028505cfc2.png,29.19489127075738
0d1494b76d8a7833cd3a404a23a5f35e,R1D_E6s-GP4mOhzN9yvgHcF-8vXl9GVKmbq1XL_g5_o,female,160.6,55.8,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0d1494b76d8a7833cd3a404a23a5f35e.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0d1494b76d8a7833cd3a404a23a5f35e.png,27.62355678873582
